id,name,email,contact,address,url,classification,jurisdiction__slug,tags,website_dump,other_names,parent__name,description,request_note
12003,Jobcenter Landshut Stadt,Jobcenter-Landshut@jobcenter-ge.de,Tel:+49 (0)871 697-783 Fax:+49 (0)871 697-460,"Leinfelder Str. 6, 84034 Landshut",http://www.arbeitsagentur.de/83504,jobcenter,bund,"""Arbeit und Soziales""",Landshut,bayern,Bundesministerium für Arbeit und Soziales,,
4330,Jobcenter Leipzig,jobcenter-leipzig@jobcenter-ge.de,"Tel: 0341 46244-265 
Fax.: 0341","Georg-Schumann-Str. 150
04159 Leipzig ",http://www.leipzig.de/de/business/invest/jobcenter/index.shtml,Jobcenter,leipzig,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4298,Jobcenter Arbeit und Grundsicherung Leverkusen,jobcenter-leverkusen@jobcenter-ge.de,"Tel: 0214-8339-585
Fax: 0214-8339-402","Heinrich-von-Stephan-Str. 6a
51373 Leverkusen",http://www.ag-leverkusen.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",nrw,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Limburg-Weilburg,Jobcenter-Limburg-Weilburg@jobcenter-ge.de,,"Cahensly-Str. 2, 65549 Limburg",,jobcenter,bund,"""Arbeit und Soziales""",Limburg-Weilburg,hessen,Bundesministerium für Arbeit und Soziales,,
11982,Jobcenter Landkreis Aschaffenburg,Jobcenter-LK-Aschaffenburg@jobcenter-ge.de,Tel:+49 (0)6021 390-850 Fax:+49 (0)6021 390-899,"Goldbacher Str. 25-27, 63739 Aschaffenburg",http://www.sozialnetz-ab.de/Jobcenter_Aschaffenburg_Land_aktuell.php,jobcenter,bund,"""Arbeit und Soziales""",Aschaffenburg,bayern,Bundesministerium für Arbeit und Soziales,,
11971,Jobcenter im Landkreis Bad Kissingen,Jobcenter-LK-BadKissingen@jobcenter-ge.de,Tel:+49 (0)971 7124-300 Fax:+49 (0)971 7124-256,"Columbiastr. 10, 97688 Bad Kissingen",http://www.arbeitsagentur.de/74702,jobcenter,bund,"""Arbeit und Soziales""",Schweinfurt,bayern,Bundesministerium für Arbeit und Soziales,,
11983,Jobcenter Landkreis Bamberg,Jobcenter-LK-Bamberg@jobcenter-ge.de,Tel:+49 (0)951 91721-700 Fax:+49 (0)951 91721-799,"Mannlehenweg 27, 96050 Bamberg",http://www.landkreis-bamberg.de/B%C3%BCrgerservice/Aufgaben-u-Lebensbereiche/Jobcenter-Landkreis-Bamberg,jobcenter,bund,"""Arbeit und Soziales""",Bamberg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Böblingen,Jobcenter-LK-Boeblingen.Geschaeftsleitung@jobcenter-ge.de,,"Calwerstr. 6, 71034 Böblingen",,jobcenter,bund,"""Arbeit und Soziales""",Stuttgart,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
11952,Jobcenter Deggendorf,Jobcenter-LK-Deggendorf@jobcenter-ge.de,Tel:+49 (0)991 3101-750 Fax:+49 (0)991 3101-166,"Hindenburgstr. 32, 94469 Deggendorf",http://www.arbeitsagentur.de/81502,jobcenter,bund,"""Arbeit und Soziales""",Deggendorf,bayern,Bundesministerium für Arbeit und Soziales,,
,Arbeitsmarktservice im Landkreis Diepholz,Jobcenter-LK-Diepholz@jobcenter-ge.de,,"Amtshof 3, 28857 Syke",,jobcenter,bund,"""Arbeit und Soziales""",Verden,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Harburg,Jobcenter-LK-Harburg@jobcenter-ge.de,,"Bahnhofstr. 13, 21423 Winsen (Luhe)",,jobcenter,bund,"""Arbeit und Soziales""",Lüneburg,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
8846,Jobcenter Landkreis Heilbronn,jobcenter-lk-heilbronn@jobcenter-ge.de,"Telefon: 07131 3951593, Fax: 07131 / 3951410",Bahnhofstr. 174072 Heilbronn,http://www.jobcenter-ge.de/Argen/Heilbronn/DE/Home/Home-Knoten.html,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
11986,Jobcenter Landkreis Kelheim,Jobcenter-LK-Kelheim@jobcenter-ge.de,Tel:+49 (0)9443 49988-0 Fax:+49 (0)9443 49988-22,"Münchner Str. 2a, 93326 Abensberg",http://www.arbeitsagentur.de/73908,jobcenter,bund,"""Arbeit und Soziales""",Regensburg,bayern,Bundesministerium für Arbeit und Soziales,,
11987,Jobcenter Landkreis Kronach,Jobcenter-LK-Kronach@jobcenter-ge.de,Tel:+49 (0)9261 5044-0 Fax:+49 (0)9261 5044-296,"Langer Steig 10, 96317 Kronach","http://www.landkreis-kronach.de/Bildung,GesundheitundSoziales/JobcenterLandkreisKronach.aspx",jobcenter,bund,"""Arbeit und Soziales""",Coburg,bayern,Bundesministerium für Arbeit und Soziales,,
11988,Jobcenter Landkreis Landshut,Jobcenter-LK-Landshut@jobcenter-ge.de,Tel:+49 (0)871 40472-298 Fax:+49 (0)871 40472-210,"Veldener Str. 15, 84036 Landshut",http://www.arbeitsagentur.de/83506,jobcenter,bund,"""Arbeit und Soziales""",Landshut,bayern,Bundesministerium für Arbeit und Soziales,,
11989,Jobcenter Landkreis Lichtenfels,Jobcenter-LK-Lichtenfels@jobcenter-ge.de,Tel:+49 (0)9571 7552-0 Fax:+49 (0)9571 7552-222,"Conrad-Wagner Str.3, 96215 Lichtenfels",http://www.arbeitsagentur.de/72708,jobcenter,bund,"""Arbeit und Soziales""",Coburg,bayern,Bundesministerium für Arbeit und Soziales,,
11990,Jobcenter Landkreis Lindau am Bodensee,Jobcenter-LK-Lindau@jobcenter-ge.de,Tel:+49 (0)8382 9898-0 Fax:+49 (0)8382 9898-32,"Bregenzer Str. 35, 88131 Lindau",http://www.landkreis-lindau.de/B%C3%BCrger_Service/Gesch%C3%A4fts_und_Fachbereiche/Jobcenter/,jobcenter,bund,"""Arbeit und Soziales""",Kempten,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Lüneburg,Jobcenter-LK-Lueneburg@jobcenter-ge.de,,"Horst-Nickel-Str.4, 21335 Lüneburg",,jobcenter,bund,"""Arbeit und Soziales""",Lüneburg,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
11991,Jobcenter Landkreis Miltenberg,Jobcenter-Lk-Miltenberg@jobcenter-ge.de,Tel:+49 (0)9371 6694-0 Fax:+49 (0)9371 6694-150,"Bauschenweg 6, 63897 Miltenberg",http://www.arbeitsagentur.de/web/content/DE/dienststellen/rdby/aschaffenburg/JobcenterMiltenberg/index.htm,jobcenter,bund,"""Arbeit und Soziales""",Aschaffenburg,bayern,Bundesministerium für Arbeit und Soziales,,
11993,Jobcenter Landkreis Neumarkt in der Oberpfalz,Jobcenter-LK-Neumarkt@jobcenter-ge.de,Tel:+49 (0)9181 405-10 Fax:+49 (0)9181 405-122,"Dr.-Grundler-Str.3, 92318 Neumarkt i. d. Opf.",http://www.arbeitsagentur.de/73902,jobcenter,bund,"""Arbeit und Soziales""",Regensburg,bayern,Bundesministerium für Arbeit und Soziales,,
11994,Jobcenter Landkreis Neustadt a.d.Aisch - Bad Windsheim,Jobcenter-LK-NeustadtAisch@jobcenter-ge.de,Tel:+49 (0)9161 8844-885 Fax: Hans-Böckler-Str. 3 91413 Neustadt a.d.Aisch,"Ostring 13, 91427 Bad Windsheim",http://www.arbeitsagentur.de/72910,jobcenter,bund,"""Arbeit und Soziales""",Ansbach,bayern,Bundesministerium für Arbeit und Soziales,,
12011,Jobcenter Ostallgäu,Jobcenter-LK-Ostallgaeu@jobcenter-ge.de,Tel:+49 (0)8342 9169-0 Fax:+49 (0)8342 9169-232,"Hochwiesstr. 21, 87616 Marktoberdorf",http://www.lra-ostallgaeu.info/arge/orgdata.asp,jobcenter,bund,"""Arbeit und Soziales""",Kempten,bayern,Bundesministerium für Arbeit und Soziales,,
11996,Jobcenter Landkreis Pfaffenhofen a.d. Ilm,Jobcenter-LK-Pfaffenhofen@jobcenter-ge.de,Tel:+49 (0)8441 8590-0 Fax:+49 (0)8441 8590-120,"Hauptplatz 22, 85276 Pfaffenhofen",http://www.arbeitsagentur.de/82708,jobcenter,bund,"""Arbeit und Soziales""",Ingolstadt,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Regen,Jobcenter-LK-Regen@jobcenter-ge.de,,"Linprunstr. 13, 94234 Viechtach",,jobcenter,bund,"""Arbeit und Soziales""",Deggendorf,bayern,Bundesministerium für Arbeit und Soziales,,
11997,Jobcenter Landkreis Regensburg,Jobcenter-LK-Regensburg@jobcenter-ge.de,Tel:+49 (0)941 7808-727 Fax:+49 (0)941 7808-666,"Altmühlstr. 3, 93059 Regensburg",http://www.landkreis-regensburg.de/Landratsamt/Buergerservice/Bildung-Arbeit/Jobcenter.aspx,jobcenter,bund,"""Arbeit und Soziales""",Regensburg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Reutlingen,Jobcenter-LK-Reutlingen@jobcenter-ge.de,,"Albstr. 83, 72764 Reutlingen",,jobcenter,bund,"""Arbeit und Soziales""",Reutlingen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
11973,Jobcenter im Landkreis Rhön Grabfeld,Jobcenter-LK-Rhoen-Grabfeld@jobcenter-ge.de,Tel:+49 (0)9771 6364-789 Fax:+49 (0)9771 6364-735,"Roßmarktstr. 40, 97616 Bad Neustadt",http://www.lkrhoengrabfeld.rhoen-saale.net/Wirtschaft--Arbeit/Jobcenter,jobcenter,bund,"""Arbeit und Soziales""",Schweinfurt,bayern,Bundesministerium für Arbeit und Soziales,,
11998,Jobcenter Landkreis Rosenheim,Jobcenter-LK-Rosenheim@jobcenter-ge.de,Tel:+49 (0)8031 9015-0 Fax:+49 (0)8031 9015-300,"Möslstr. 25, 83024 Rosenheim",http://www.arbeitsagentur.de/85508,jobcenter,bund,"""Arbeit und Soziales""",Rosenheim,bayern,Bundesministerium für Arbeit und Soziales,,
11999,Jobcenter Landkreis Rottal-Inn  ,Jobcenter-LK-Rottal-Inn@jobcenter-ge.de,Tel:+49 (0)8561 982-369 Fax:+49 (0)8561 982-399,"Ringstr. 23, 84347 Pfarrkirchen",http://cms.rottal-inn.de/Landratsamt/Geschaeftsverteilung.aspx?view=~/kxp/orgdata/default&amp;orgid=2c40b412-f03c-4015-ab2d-562cdca937e0,jobcenter,bund,"""Arbeit und Soziales""",Pfarrkirchen,bayern,Bundesministerium für Arbeit und Soziales,,
8840,Jobcenter im Landkreis Schwäbisch Hall,jobcenter-lk-schwaebischhall@jobcenter-ge.de,Telefon: 0791 / 9758 582,Bahnhofstr. 1874523 Schwäbisch Hall,http://www.jobcenter-ge.de/Argen/Schwaebisch-Hall/DE/Homepage/Homepage-Knoten.html,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
11974,Jobcenter Landkreis Schwandorf  ,Jobcenter-LK-Schwandorf@jobcenter-ge.de,Tel:+49 (0)9431 200804 Fax:+49 (0)9431 200910,"Wackersdorfer Str. 4, 92421 Schwandorf",http://www.arbeitsagentur.de/74308,jobcenter,bund,"""Arbeit und Soziales""",Schwandorf,bayern,Bundesministerium für Arbeit und Soziales,,
11975,Jobcenter im Landkreis Schweinfurt,jobcenter-lk-schweinfurt@jobcenter-ge.de,Tel:+49 (0)9721 547-468 Fax:+49 (0)9721 547-910555,Kornacherstraße 6 97421 Schweinfurt,http://www.landkreis-schweinfurt.de/Jobcenter_jobcenter_343_kkmenue.html,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Sonneberg,Jobcenter-Lk-Sonneberg@jobcenter-ge.de,,"Bahnhofstr. 44-48, 96515 Sonneberg",,jobcenter,bund,"""Arbeit und Soziales""",Suhl,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Starnberg,Jobcenter-LK-Starnberg@jobcenter-ge.de,,"Moosstr. 5, 82319 Starnberg",,jobcenter,bund,"""Arbeit und Soziales""",München,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Tübingen,Jobcenter-LK-Tuebingen@jobcenter-ge.de,,"Schleifmühleweg 68, 72070 Tübingen",,jobcenter,bund,"""Arbeit und Soziales""",Reutlingen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Uelzen,Jobcenter-LK-Uelzen@jobcenter-ge.de,,"Lüneburger Str. 72, 29525 Uelzen",,jobcenter,bund,"""Arbeit und Soziales""",Uelzen,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Lübeck,Jobcenter-Luebeck@jobcenter-ge.de,,"Kaninchenborn 31, 23560 Lübeck",,jobcenter,bund,"""Arbeit und Soziales""",Lübeck,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Lüchow-Dannenberg ,Jobcenter-Luechow-Dannenberg@jobcenter-ge.de,,"Seerauerstr. 37, 29439 Lüchow",,jobcenter,bund,"""Arbeit und Soziales""",Uelzen,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Märkisch-Oderland,Jobcenter-Maerkisch-Oderland@jobcenter-ge.de,,"Fichtenweg 4, 15306  Seelow",,jobcenter,bund,"""Arbeit und Soziales""",Frankfurt/Oder,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Potsdam-Mittelmark,Jobcenter-MAIA@potsdam-mittelmark.de,,"Brücker Landstr. 1a, 14806 Bad Belzig",,jobcenter,brandenburg,"""Arbeit und Soziales""",Potsdam,brandenburg,Bundesministerium für Arbeit und Soziales,,
12004,Jobcenter Main-Spessart,Jobcenter-Main-Spessart@jobcenter-ge.de,Tel:+49 (0)9353 9841-0 Fax:+49 (0)9353 9841-111,"Marktplatz 8, 97753 Karlstadt",http://www.arbeitsagentur.de/75910,jobcenter,bund,"""Arbeit und Soziales""",Würzburg,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Main-Tauber ,jobcenter-main-tauber@jobcenter-ge.de,,"Pestalozziallee 17, 97941 Tauberbischofsheim",,jobcenter,bund,"""Arbeit und Soziales""",Tauberbischofsheim,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mainz ,Jobcenter-Mainz@jobcenter-ge.de,,"Wilhelm-Theodor-Römfeld Str. 19, 55130 Mainz",,jobcenter,bund,"""Arbeit und Soziales""",Mainz,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
8841,Jobcenter Junges Mannheim,jobcenter-mannheim.team-junges-mannheim@jobcenter-ge.de,"Telefon: 0621 18166-555 (Zentrale), Fax: 0621 18166-120",Hebelstr. 168161 Mannheim,https://www.mannheim.de/node/2909,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mannheim,Jobcenter-Mannheim@jobcenter-ge.de,,"Ifflandstr. 2-6, 68161 Mannheim",,jobcenter,bund,"""Arbeit und Soziales""",Mannheim,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
7438,Jobcenter Mansfeld-Südharz,jobcenter-mansfeld-suedharz@jobcenter-ge.de,"Telefon: 03464 554633, Fax: 03475 6677260","Rathausstraße 5 , 06333 Hettstedt, Stadt - Hettstedt , (Bemerkung: Geschäftsstelle Hettstedt)",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4310,Jobcenter ME-aktiv Mettmann,Jobcenter-ME-aktiv@jobcenter-ge.de,"Tel: 02104 / 141630
Fax: 02104 / 1416339","Marie-Curie-Straße 1 - 5
40822 Mettmann",,jobcenter,bund,"""Arbeit und Soziales""",Düsseldorf,nrw,Bundesministerium für Arbeit und Soziales,,
12005,Jobcenter Memmingen,Jobcenter-Memmingen@jobcenter-ge.de,Tel:+49 (0)8331 971-752 Fax:+49 (0)8331 971-486,"Dr.-Berndl-Platz 2, 87700 Memmingen",http://www.arbeitsagentur.de/web/content/DE/dienststellen/rdby/kemptenmemmingen/JobcenterMemmingen/index.htm,jobcenter,bund,"""Arbeit und Soziales""",Memmingen,bayern,Bundesministerium für Arbeit und Soziales,,
6056,Jobcenter Merzig-Wadern,Jobcenter-Merzig-Wadern@jobcenter-ge.de,"Tel.: +49 6861 7701-0
Fax: +49 1801 00294950203 (Festnetz 3,9 ct/min; Mobil 42 ct/min)","Torstr. 28, 66663 Merzig",http://www.arbeitsagentur.de/nn_16478/Partner/RD-RPS/Saarlouis/55902-Jobcenter-Merzig-Wadern.html,jobcenter,bund,"""Arbeit und Soziales""",Saarlouis,saarland,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mittelsachsen Freiberg-Mittweida Döbeln,Jobcenter-Mittelsachsen@jobcenter-ge.de,,"Am Landratsamt 3, 09648 Mittweida",,jobcenter,bund,"""Arbeit und Soziales""",Chemnitz,sachsen,Bundesministerium für Arbeit und Soziales,,
4143,Jobcenter Märkischer Kreis,jobcenter-mk@jobcenter-ge.de,"Tel: 0800 / 666 4 888
Fax: 02371 / 905 799","Friedrichstr. 59-61
58636 Iserlohn
",http://www.jobcenter-mk.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",nrw,Bundesministerium für Arbeit und Soziales,,
4312,Jobcenter Mönchengladbach,jobcenter-moenchengladbach@jobcenter-ge.de,"Tel: 02161 / 9488-0
Fax: 02161 / 9488-2120","Limitenstr. 144-148
41236 Mönchengladbach
",http://www.arge-mg.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mönchengladbach,Jobcenter-Moenchengladbach@jobcenter-ge.de,,"Viktoriastr. 52, 41061 Mönchengladbach",,jobcenter,bund,"""Arbeit und Soziales""",Mönchengladbach,nrw,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mecklenburgische Seenplatte Nord,Jobcenter-MSE-Nord@jobcenter-ge.de,,"Zum Amtsbrink 2, 17192 Waren",,jobcenter,bund,"""Arbeit und Soziales""",Neubrandenburg,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Mecklenburgische Seenplatte Süd,Jobcenter-MSE-Sued@jobcenter-ge.de,,"Ponyweg 37 - 43, 17034 Neubrandenburg",,jobcenter,bund,"""Arbeit und Soziales""",Neubrandenburg,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
12006,Jobcenter Mühldorf/Inn ,Jobcenter-Muehldorf-am-Inn.Poststelle@jobcenter-ge.de,Tel:+49 (0)8631 1687-610 Fax:+49 (0)8631 1687-310,"Am Kellerberg 11, 84453 Mühldorf a.Inn",http://www.arbeitsagentur.de/85908,jobcenter,bund,"""Arbeit und Soziales""",Pfarrkirchen,bayern,Bundesministerium für Arbeit und Soziales,,
12007,Jobcenter Stadt München,Jobcenter-Muenchen@jobcenter-ge.de,Tel:+49 (0)89 67972-100 Fax:+49 (0)89 67972-490,Orleansplatz 11 81667 München,http://muenchen-jobcenter.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4128,Jobcenter Havelland,Jobcenter-Nauen@havelland.de,"Tel: 03321/4036996 
Fax: 03321 - 403 9883","Waldemardamm 3, 14641 Nauen",http://www.ilz-havelland.de,jobcenter,brandenburg,"""Arbeit und Soziales""",Neuruppin,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Neckar-Odenwald-Kreis,Jobcenter-Neckar-Odenwald-Kreis@jobcenter-ge.de,,"Renzstr. 14, 74821 Mosbach",,jobcenter,bund,"""Arbeit und Soziales""",Tauberbischofsheim,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
12008,Jobcenter Landkreis Neuburg-Schrobenhausen,Jobcenter-Neuburg-Schrobenhausen@jobcenter-ge.de,Tel:+49 (0)8431 6731-77 Fax:+49 (0)8431 6731-228,Holzgartenstr. 74  86633 Neuburg a. d. Donau,http://www.arbeitsagentur.de/82706,jobcenter,bund,"""Arbeit und Soziales""",Ingolstadt,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Neumünster Rendsburg-Eckernförde,Jobcenter-Neumuenster@jobcenter-ge.de,,"Friedrichstr. 7-19, 24534 Neumünster",,jobcenter,bund,"""Arbeit und Soziales""",Neumünster,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
6067,Jobcenter Neunkirchen,Jobcenter-Neunkirchen@jobcenter-ge.de,"Tel.: +49 6821 204819
Fax: +49 6821 204889","Falkenstr. 24, 66538 Neunkirchen",http://www.arbeitsagentur.de/nn_16146/Partner/RD-RPS/Neunkirchen/53902-Jobcenter-Neunkirchen.html,jobcenter,bund,"""Arbeit und Soziales""",Neunkirchen,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Neu-Ulm,Jobcenter-Neu-Ulm@jobcenter-ge.de,,"Albrecht-Berblinger-Str. 6, 89231 Neu-Ulm",,jobcenter,bund,"""Arbeit und Soziales""",Memmingen,bayern,Bundesministerium für Arbeit und Soziales,,
,"Jobcenter Nordhausen
",Jobcenter-Nordhausen@jobcenter-ge.de,,"Uferstr. 2, 99734 Nordhausen",,jobcenter,bund,"""Arbeit und Soziales""",Nordhausen,sachsen-anhalt/tueringen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Nordsachsen,Jobcenter-Nordsachsen@jobcenter-ge.de,,"Oststr. 3, 04758 Oschatz",,jobcenter,bund,"""Arbeit und Soziales""",Oschatz,sachsen,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Northeim,Jobcenter-Northeim@jobcenter-ge.de,,"Scharnhorstplatz 14, 37154 Northeim",,jobcenter,bund,"""Arbeit und Soziales""",Göttingen,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
12010,Jobcenter Nürnberger Land,Jobcenter-Nuernberger-Land@jobcenter-ge.de,Tel:+49 (0)9123 980-218 Fax:+49 (0)9123 980-120,"Hersbrucker Str. 52c, 91207 Lauf",http://www.arbeitsagentur.de/web/content/DE/dienststellen/rdby/nuernberg/JobcenterNuernbergerLand/index.htm,jobcenter,bund,"""Arbeit und Soziales""",Nürnberg,bayern,Bundesministerium für Arbeit und Soziales,,
12009,Jobcenter Nürnberg Stadt,Jobcenter-Nuernberg-Stadt@jobcenter-ge.de,Tel:+49 (0)911 529-1003 Fax:+49 (0)911 529-3799,"Richard-Wagner-Platz 5, 90443 Nürnberg",http://www.jobcenter-ge.de/lang_de/nn_296814/Argen/ArgeNuernberg/DE/Homepage/Homepage-Knoten.html__nnn=true,jobcenter,bund,"""Arbeit und Soziales""",Nürnberg,bayern,Bundesministerium für Arbeit und Soziales,,
4299,Jobcenter Oberberg,jobcenter-oberberg@jobcenter-ge.de,"Tel: 02261 / 81560
Fax: 02261 / 8156399","Fabrikstr. 2-4
51643 Gummersbach",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4316,Jobcenter Oberhausen,jobcenter-oberhausen@jobcenter-ge.de,"Tel: 0208 / 8506-855
Fax: 0208 / 62134-380","Postfach 101505
46015 Oberhausen",http://www.jobcenter-oberhausen.de,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4133,Jobcenter Oberspreewald-Lausitz,jobcenter-oberspreewald@jobcenter-ge.de,"Tel: 03573 / 808590
Fax: 03573 / 808155","Adolfstraße 1-3
D - 01968 Senftenberg",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
5129,Jobcenter Stadt Oldenburg,jobcenter-oldenburg@jobcenter-ge.de,"Telefon: 0441 21970 0
Fax: 0441 21970 2500","Jobcenter Oldenburg
Stau 70
26122 Oldenburg",http://www.jobcenter-ge.de/lang_de/nn_628586/Argen/Oldenburg/DE/Startseite/Startseite-Knoten.html__nnn=true,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Osnabrück ,Jobcenter-Osnabrueck@jobcenter-ge.de,,Johannistorwall 56  49080 Osnabrück,,jobcenter,bund,"""Arbeit und Soziales""",Osnabrück,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
8838,Jobcenter Heidenheim,Jobcenter-Ostalbkr-Heidenh@jobcenter-ge.de,"Telefon: 07321/345-0, Fax: 07321/345-120","Theodor-Heuss-Str. 1, 89518 Heidenheim",http://www.jobcenter-heidenheim.de/,jobcenter,bund,"""Arbeit und Soziales""",Aalen,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Sächsische Schweiz-Osterzgebirge,Jobcenter-Osterzgebirge@jobcenter-ge.de,,"Johann-Georg-Palitzsch-Hof Haus 2, 01705 Freital",,jobcenter,bund,"""Arbeit und Soziales""",Pirna,sachsen,Bundesministerium für Arbeit und Soziales,,
7202,Jobcenter Ostholstein,Jobcenter-Ostholstein@jobcenter-ge.de,"Telefon: 04521 7965-5
Fax: 04521 7965-600","Elisabethstr. 16-18, 23701 Eutin",,jobcenter,bund,"""Arbeit und Soziales""",Lübeck,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
12012,Jobcenter Passau Land,Jobcenter-Passau-Land@jobcenter-ge.de,Tel:+49 (0)851 85176-58 Fax:+49 (0)851 85176-99,"Innstr. 30, 94032 Passau",http://www.arbeitsagentur.de/84706,jobcenter,bund,"""Arbeit und Soziales""",Passau,bayern,Bundesministerium für Arbeit und Soziales,,
12013,Jobcenter Passau Stadt,Jobcenter-Passau-Stadt@jobcenter-ge.de,Tel:+49 (0)851 508-901 Fax:+49 (0)851 508-581,"Innstr. 30, 94032 Passau",http://www.arbeitsagentur.de/84704,jobcenter,bund,"""Arbeit und Soziales""",Passau,bayern,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Stadt Pforzheim,JobcenterPforzheim@stadt-pforzheim.de,"07231 39-4100

07231 39-3047","Blumenhof 4
75175 Pforzheim",https://www.pforzheim.de/wirtschaft/jobcenter.html,jobcenter,baden-wurttemberg,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Pirmasens,Jobcenter-Pirmasens@jobcenter-ge.de,,"Schachenstr. 70, 66954 Pirmasens",,jobcenter,bund,"""Arbeit und Soziales""",Pirmasens,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
4124,Jobcenter Landeshauptstadt Potsdam,jobcenter-potsdam@jobcenter-ge.de,"Tel: 0331 / 880 6100
Fax: 0331 / 880 6667","Horstweg 102-108
D - 14478 Potsdam",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4126,Jobcenter Prignitz,Jobcenter-Prignitz@jobcenter-ge.de,"Tel: 03876 / 790300
Fax: 03876 / 790285500","Berliner Weg 8, 19348  Perleberg",,jobcenter,bund,"""Arbeit und Soziales""",Neuruppin,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Rastatt,Jobcenter-Rastatt@jobcenter-ge.de,,"Karlstr. 18, 76437 Rastatt",,jobcenter,bund,"""Arbeit und Soziales""",Rastatt,baden-wuerttemberg,Bundesministerium für Arbeit und Soziales,,
